grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
23.0_-25.0,23.0,-25.0,20.0,0.0,82.88332579248429,17.067890390599104,0.016556165844756224,0.0,0.03222765107185372,0.0,0.0,0.0,0.0,0.0,0.0,0,1725.6354921535287,2799.2870645522007,0.30971448352392034,0.28860164580081754,2807.1471877167573,0.9971999604442011
23.0_-24.5,23.0,-24.5,20.0,0.06460087426516517,77.66988446576974,22.23321422283251,0.0,0.0,0.032300437132582585,0.0,0.0,0.0,0.0,0.0,0.03220107524227743,0.9068904375,2797.1741234548203,2816.3358852977854,0.3540478242843934,0.3306130086181699,2818.3337728934903,0.999291110366373
23.0_-24.0,23.0,-24.0,20.0,0.0,73.16669685596413,26.833303144035863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2281.1265812103843,2820.8989057161784,0.28668832401415295,0.2977474824279374,2829.305728384102,0.9970286623380481
23.0_-23.5,23.0,-23.5,20.0,0.0,81.70619503921664,18.29380496078336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,466.2553873294769,2831.3748055830847,0.2886811623651911,0.29998666656594725,2840.062218408519,0.996941118835663
23.0_-23.0,23.0,-23.0,20.0,0.0,94.92351129818623,5.076488701813778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.816748126308045,2841.629836008815,0.28138910336269474,0.294638533955035,2850.602423597231,0.9968523889848191
23.0_-22.5,23.0,-22.5,20.0,0.0,92.83563637561227,7.1643636243877165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17.69656559249989,2858.129484787253,0.28299021865619783,0.2862887746990401,2860.925541053747,0.9990226742267945
23.0_-22.0,23.0,-22.0,30.0,0.0,40.91446855081419,59.085531449185815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.14339166845415,2861.541440833096,0.2775223807961254,0.2897694802284241,2871.0307844158656,0.9966947955994487
23.0_-21.5,23.0,-21.5,30.0,0.0,40.9573520211818,59.042647978818195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.128505408845092,2871.1527517480495,0.2768699170842834,0.2898778742225771,2880.917383915931,0.9966105823712968
23.0_-21.0,23.0,-21.0,20.0,0.13008842719671473,90.9999581994343,8.805352499103822,0.0,0.0,0.06460087426516507,0.0,0.0,0.0,0.0,0.0,5.062880848537954E-4,0.014616899019607842,2157.702488226674,2887.071502745098,0.3164125102432847,0.27573884461047393,2890.584586439263,0.998784645946482
23.0_-20.5,23.0,-20.5,20.0,3.860720691507143,91.54185624676997,0.5898939026985388,0.0,0.4520788788342462,0.0,0.0,0.03230039621819355,3.5231498839719038,0.0,0.0,3.4441585705132187,99.49609823676471,14089.30663848057,2888.83616127868,0.3532207693956165,0.2689266523796142,2900.031655581904,0.9961395268628619
23.0_-20.0,23.0,-20.0,90.0,1.5758773346506814,32.33202231891216,21.56131050774891,0.0,0.6461337741381821,0.0,0.0,0.016593515862007815,43.86806254868807,0.0,0.0,1.8604846513390818,53.930477509068616,15850.880727862137,2898.732729144109,0.4061135330698406,0.27309200166909403,2909.257871706761,0.9963821898825086
23.0_-19.5,23.0,-19.5,90.0,1.4425367616856992,22.69056992461248,13.669723031425171,0.0,0.0,0.0,0.0,0.22559384261511942,61.97157643966153,0.0,0.0,1.5019165317643868,43.54102560098039,3453.5365101743764,2899.0309834215805,0.2747508138875961,0.26280517510774093,2918.262531998547,0.9934099319831257
23.0_-19.0,23.0,-19.0,20.0,0.06460079243638714,92.3136457140541,3.869207462278199,0.0,0.0,0.0,0.0,0.0,3.7525460312313115,0.0,0.0,0.19735422538871283,5.767904077205882,4073.8867063561042,2922.6149406455847,0.26301399444590756,0.27490164924737936,2927.04495051751,0.9984865248239039
23.0_-18.5,23.0,-18.5,20.0,2.78479729943695,84.41412855541418,9.569391929977856,0.0,0.0,0.0,0.0,0.0,3.2316822151710225,0.0,0.0,2.7451441549486053,80.27775094362747,3752.7849727984194,2924.3546572558926,0.2811537348280495,0.2663498563249018,2935.6044582516192,0.9961678076335847
23.0_-18.0,23.0,-18.0,20.0,20.756782033377792,60.78193227129394,12.128481064651286,0.0,0.03222769180215992,0.0,0.0,0.0,6.3005769388748165,0.0,0.0,20.231616298924926,593.2830921009805,10255.305521338507,2932.455239043391,0.29645711738523695,0.3261834195844315,2943.940403167879,0.9960987103841744
23.0_-17.5,23.0,-17.5,20.0,19.146788200601954,60.9209539637019,16.102317521761623,0.0,0.0,0.0,0.0,0.0,3.829940313934524,0.0,0.0,19.281359153739658,568.2175919321089,5938.932565829992,2946.978931316167,0.3156330533700282,0.35903300366711793,2952.0521502619654,0.9982814602562667
23.0_-17.0,23.0,-17.0,20.0,13.156758057671967,49.357602933632286,33.72537097908076,0.0,0.016593515862007815,0.0,0.0,0.3516305346025473,3.3920439791504373,0.0,0.0,14.167549289281869,416.17254147450967,15162.108581117644,2937.505513316656,0.29809930437996707,0.3259250325739534,2959.939081606832,0.9924209358126392
23.0_-16.5,23.0,-16.5,20.0,23.06904042611137,39.46938749659575,11.509313269112642,0.0,0.16150177651954195,0.0,0.0,1.505956565522223,24.28480046613849,0.0,0.0,23.0389525494236,669.9358801245094,78532.61445607644,2907.840010032358,0.31227137061988913,0.32542381556637345,2967.600596399721,0.9798623216210887
23.0_-16.0,23.0,-16.0,90.0,25.101327654519128,21.73473450069195,7.01135552199382,0.0,0.0,0.0,0.0,1.345474536963899,44.80710778583119,0.0,0.0,25.195428563439304,739.1911732093133,34357.485417569886,2933.830521469844,0.2881102029748898,0.3238944022465126,2975.0361110081776,0.9861495497866847
23.0_-15.5,23.0,-15.5,20.0,16.157904403615102,36.063030026663625,10.158905081289227,0.0,0.9044099485094338,0.03230035530390835,0.0,0.6218135066152396,36.06163667800345,0.0,0.0,15.881003287887033,469.73758672254934,121272.09251740776,2957.8583809049,0.3744931247544281,0.40230156308472703,2982.2450590146677,0.9918227115387276
23.0_-15.0,23.0,-15.0,90.0,14.030641003717717,10.660763935069962,34.82256971493353,0.0,0.0,0.0,0.0,1.0106844508622939,39.475340895416515,0.0,0.0,14.362603430126706,423.5864119899511,19714.69869030158,2949.231412331868,0.3146777666310563,0.33497407167274956,2989.226891259616,0.986620126078521
23.0_-14.5,23.0,-14.5,10.0,37.06702727979324,21.145915614000725,29.622809622809616,0.0,0.1289107672086396,0.0,0.0,1.6677514549854981,10.367585261202285,0.0,0.0,38.91759411209714,1141.9770888075993,42384.520848367196,2934.3465721911807,0.30851060685943316,0.3577021889180956,2995.981075883642,0.9794276058054596
23.0_-14.0,23.0,-14.0,10.0,70.7135845160964,9.157340730748016,17.015573837978838,0.06460071060781652,0.22610248712735784,0.0,0.0,0.7953487488362353,2.0274489686053165,0.0,0.0,72.44029738233667,2136.454468012745,28544.87544175113,2949.2624205235293,0.31541930139504737,0.3571033664481255,3002.507098367854,0.9822665938497637
23.0_-13.5,23.0,-13.5,10.0,82.99848631668279,5.865997859309798,8.602281291760892,0.0323003553039084,0.0,0.0,0.0,0.3478304928020881,2.1531036841405298,0.0,0.0,83.41139307545458,2500.1410165855395,31302.964048809565,2997.361540675736,0.29256459132842194,0.32380808983660136,3008.8044615733775,0.9961968545833457
23.0_-13.0,23.0,-13.0,10.0,91.7380757855003,0.23547592356849265,6.960536565902227,0.0,0.0,0.0,0.0,0.0,1.0659117250289756,0.0,0.0,92.47712309164928,2775.5499918487712,5707.737061148676,3001.3368701987706,0.2989503246350315,0.357098681148831,3014.872685779247,0.995510319343061
23.0_-12.5,23.0,-12.5,10.0,89.985856765307,0.6363823653201304,8.748709224447687,0.0,0.0,0.0,0.0,0.0,0.6290516449251815,0.0,0.0,90.60143452473196,2724.3824303306324,7258.76550142463,3006.997013482102,0.30344151846376255,0.3629014049376919,3020.7113087190237,0.9954599119759189
23.0_-12.0,23.0,-12.0,10.0,85.40036607069342,1.0004243380010531,12.309982076469522,0.0,0.0,0.0,0.0,0.004686718220567101,1.2845407966154316,0.0,0.0,85.127087213383,2569.641485408573,8586.415428418051,3018.594397535775,0.29920402927557654,0.3374262175377081,3026.319885616129,0.997447233480812
23.0_-11.5,23.0,-11.5,10.0,82.48953405154124,4.706985110169546,11.153122684349526,0.0,0.0,0.0,0.0,0.0,1.6503581539396937,0.0,0.0,83.28264893826083,2513.185066493868,12084.479938307257,3017.657457505878,0.26602048269540446,0.27149585090125844,3031.6979892178024,0.9953687564652351
23.0_-11.0,23.0,-11.0,10.0,91.6006409403837,1.7387724598303882,6.457411031521334,0.0,0.004686718220567085,0.0,0.0,0.0,0.19848885004401678,0.0,0.0,91.23077394984051,2757.5825620865267,106701.41818312174,3022.645147790449,0.30559381612543957,0.3250057200789845,3036.845209827707,0.9953240744733037
23.0_-10.5,23.0,-10.5,10.0,78.84485841932643,7.157201625286758,11.101618335660925,0.0,0.22559384261512,0.0,0.0,0.03222769180216,2.638500085308605,0.0,0.0,79.75188221665309,2413.632491653671,146342.25185516657,3026.426994032345,0.3024213439644121,0.326966476901002,3041.7611553373126,0.9949587885038045
23.0_-10.0,23.0,-10.0,10.0,56.45152096673065,16.824051731235702,18.247674057747957,0.0,0.06460071060781669,0.0,0.0,0.0,8.41215253367787,0.0,0.0,57.196585942988,1738.0826797747527,128799.68835853811,3038.78745753676,0.32603691245574096,0.35627906682459387,3046.44545125569,0.9974862528013513
23.0_-9.5,23.0,-9.5,30.0,35.19168044181817,14.574300317303516,36.529675159760075,0.0,0.0,0.0,0.0,0.0,13.704344081118252,0.0,0.0,35.092414173008,1065.500097630146,16874.092421133108,3036.2690135171592,0.42850242512748343,0.2986084071040922,3050.897740738288,0.9952051073276588
23.0_-9.0,23.0,-9.0,30.0,40.384331022628885,12.646778178693074,46.558019323976794,0.0,0.0,0.0,0.0,0.0,0.41087147470126206,0.0,0.0,40.739159153809034,1238.6140091379903,48757.3620003003,3040.3524148882248,0.48917591246035413,0.3002632564669625,3055.117684614036,0.9951670373288167
23.0_-8.5,23.0,-8.5,30.0,20.318443502878523,11.520460058393974,67.91485373005773,0.0,0.052440576846345316,0.0,0.0,0.0,0.19380213182345007,0.0,0.0,19.329132734917284,589.7484036625002,54289.950274465264,3051.085694068125,0.6414981493356496,0.8785821578267956,3059.1049614113685,0.9973785576355173
23.0_-8.0,23.0,-8.0,30.0,25.990132558124834,8.293844565623568,65.18718372568762,0.0,0.4642384399561735,0.0,0.0,0.0,0.06460071060781677,0.0,0.0,26.16976541945838,797.6181960990183,202118.19994560187,3047.8614665225614,0.451038811574286,0.5507088143367309,3062.859267382687,0.9951033333395883
23.0_-7.5,23.0,-7.5,30.0,21.99314978263738,7.320916469908714,70.18939432323698,0.0,0.4682924110535768,0.0,0.0,0.02824701316336154,0.0,0.0,0.0,22.626162063940036,690.3845718188725,252950.16831453252,3051.266802862506,0.4044615620728331,0.32045117479781415,3066.3803165276045,0.9950712201015519
23.0_-7.0,23.0,-7.0,30.0,8.538948113416213,6.0160885692800665,85.1669204860694,0.0,0.17731549646443281,0.0,0.0,0.10072733476988809,0.0,0.0,0.0,8.372585440755303,255.6534506590686,539467.5068290953,3053.458844559796,0.309197063478863,0.31873662112422385,3069.6678406148267,0.9947196254133528
23.0_-6.5,23.0,-6.5,30.0,14.41393855332406,9.454884003724025,75.45198330514972,0.226102487127358,0.21039564768545752,0.0,0.0,0.2426960029893658,0.0,0.0,0.0,14.59810280827067,446.4662678960782,340369.53235837095,3058.385557081631,0.3180938950007242,0.3225654592625872,3072.721589202581,0.9953344187864834
23.0_-6.0,23.0,-6.0,30.0,38.572879827325885,15.537123922053443,45.470091099784156,0.03230039621819361,0.0,0.0,0.0,0.38760475461832333,0.0,0.0,0.0,37.78354103797372,1153.2422317659275,290709.95657325746,3052.2343858847976,0.3069247141954593,0.3270585090817561,3075.5413296577717,0.9924218401657546
23.0_-5.5,23.0,-5.5,10.0,91.11450941238174,4.268336608762145,4.552698595251792,0.0,0.06445538360431985,0.0,0.0,0.0,0.0,0.0,0.0,92.26225704949357,2825.661343448527,94069.94275155565,3062.6406006225457,0.31614489417921404,0.33380234486561783,3078.1268471736985,0.9949689381497153
23.0_-5.0,23.0,-5.0,10.0,96.7338640725048,1.9620882496374101,0.23813595282881414,0.0,0.0969010659117249,0.0,0.0,0.9690106591172489,0.0,0.0,0.0,97.56457601185551,2954.536034300981,45269.244580911836,3028.2876788620106,0.3171169136291689,0.33736957899319514,3080.477944786575,0.9830577375134623
23.0_-4.5,23.0,-4.5,10.0,93.37322537823128,2.9029822765826054,3.234599677756061,0.0,0.03230039621819374,0.0,0.0,0.45689227121186216,0.0,0.0,0.0,94.00808148956146,2874.2030441250017,635.5110558884401,3057.399958155884,0.33176206371383976,0.35724603598590443,3082.5944433904906,0.9918268569877472
