grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
9.0_59.5,9.0,59.5,10.0,81.646277573936,0.0,12.720695761200512,0.7412875020064682,0.09668967417475673,0.0,0.0,4.7628195972906635,0.0,0.0,0.03222989139158557,85.35139762785658,1274.5562770813717,12770.439989592567,1493.304518150489,0.9488539960107554,0.8401823165134029,1557.190949999974,0.9589732833667663
9.0_60.0,9.0,60.0,10.0,69.10338013718145,0.0,27.579056702957132,0.5814063954703517,0.03230035530390843,0.0,0.0,2.348552500744181,0.0,0.0,0.3553039083429927,70.2473151569567,1058.810567830271,3236.372670645575,1507.261260397673,0.8039882687811531,0.9298443389756962,1533.8301952791962,0.9826780467855588
9.0_60.5,9.0,60.5,10.0,68.198590184492,0.0,27.87596663563301,0.09690106591172513,0.1292014212156335,0.0,0.0,3.6469001159012784,0.020140221542436988,0.0,0.032300355303908374,72.06819752827893,1056.1011417482853,7559.80839782175,1465.4191140743883,1.1425885063945869,1.0971587698551184,1510.352642412225,0.9702496443042121
9.0_61.0,9.0,61.0,30.0,36.86247884640712,0.1938023773091621,53.04814405723379,0.0,0.03230039621819369,0.03230039621819369,0.0,6.76129627190095,0.1412350658168077,0.0,2.928442588895764,39.1141863902588,544.9969070262264,3630.1354507948467,1393.3484429116368,0.8577006857801148,0.9269811602076368,1486.7600792996438,0.9371710084978812
9.0_61.5,9.0,61.5,10.0,53.93227896254766,0.0,31.62126569992141,0.581487931692546,0.06445530214370757,0.35450416179039157,0.0,2.1332177350659607,0.0,0.0,11.312790206838336,54.7020431373658,787.5586429919109,5711.417904262439,1439.7243646169156,0.9860602429477617,1.0527271106667109,1463.0543025940278,0.984053949374437
9.0_62.0,9.0,62.0,100.0,11.444965894624845,0.0,30.406161134439152,0.16150177651954176,0.0,15.311888430772743,1.828706782441274,1.7320590526495796,0.0646007106078167,0.0,39.05011621794505,12.105569997126272,172.7897255242646,1912.7328580839821,1427.3572047023226,0.9822005647259393,0.8677226199253716,1439.2371175637966,0.9917456875475926
9.0_62.5,9.0,62.5,30.0,16.941747818773266,0.0,47.938854716617804,0.0,0.0,3.1207249475593604,1.5901928396988354,3.6509581184195894,0.0,0.0,26.757521558931145,17.906900313441763,245.41894271924048,2101.6306155649822,1370.5272181306414,0.7893045693791352,0.903904888922598,1415.3103379550962,0.9683580917743034
9.0_63.0,9.0,63.0,30.0,38.75950083791895,0.0,46.85420210655091,0.1933659064311227,0.06445530214370757,0.0,0.0,13.806199336236782,0.0,0.0,0.32227651071853786,46.2264982131848,560.4366273947302,4892.839417389526,1212.370932381985,0.9817238022413127,1.0516666201848164,1391.2757858543837,0.8714094967429244
9.0_63.5,9.0,63.5,30.0,6.242075329495299,0.0,7.21653271519321,0.0,0.0,0.032300355303908394,0.0,86.4042104463149,0.10488115369269077,0.0,0.0,44.37133421724118,81.87214082708334,1500.374822609658,184.5158417509804,0.9201455748498553,1.2837615916547218,1367.1352915489763,0.1349653124248752
9.5_35.0,9.5,35.0,40.0,1.058944981728133,1.243373677110449,32.314795462750126,55.759406686806855,0.64322040875783,8.431152742680178,0.0,0.5491060401664422,0.0,0.0,0.0,1.061762320828601,26.723166180637254,132092.645251688,2516.8689504617623,0.9862395619831519,1.3649491978966872,2524.3003780882873,0.9970560446407123
9.5_35.5,9.5,35.5,30.0,7.56030983007479,10.49558878480996,52.36305599361594,27.804145845604307,0.6040799782130934,1.108218857074094,0.0,0.06460071060781665,0.0,0.0,0.0,7.692438635164168,192.80223408700988,134179.270862825,2506.386377990199,0.8135531238032474,1.0640645363147971,2508.6357346821255,0.9991033545999409
9.5_36.0,9.5,36.0,40.0,22.40356626908041,4.242338449249296,23.0907581102414,47.980955293980855,0.28867871348384905,1.4876306732508335,0.0,0.5060724907133676,0.0,0.0,0.0,22.77518797441058,564.6093386772059,82170.21661600642,2479.0545716311167,0.7538711148674828,0.8550970446832868,2492.780051610146,0.9944939065240981
9.5_36.5,9.5,36.5,40.0,5.37756581989069,0.7602616962119925,18.994255603478326,73.413514215323,1.0013110144211597,0.19468880824355755,0.0,0.258402842431267,0.0,0.0,0.0,5.491972550939693,135.79788241544122,242285.35718285243,2472.6613462808696,1.5782303492147998,2.8633334327540365,2476.734536567061,0.9983554191109083
9.5_37.0,9.5,37.0,40.0,7.277586720120585,0.38760426364689987,9.780674254083454,31.60596099890432,2.3805995199280514,0.09690106591172497,0.0,47.372461097072076,1.098212080332883,0.0,0.0,13.860630364025402,179.48572860343137,345791.2160923448,1294.9319323115196,2.3566993665229927,3.6991127729415894,2460.5004117022067,0.5262880372434763
9.5_39.0,9.5,39.0,10.0,6.346098169173238,4.905345540920415,6.093468359789664,0.357230691642202,0.2778460934994904,0.039692299071355776,0.0,81.90093424776093,0.07938459814271155,0.0,0.0,32.64440315592723,113.91156183333331,16619.141580212086,348.9466824963239,1.575365812769715,3.643692453702291,2393.7027576653545,0.14577694802702293
9.5_39.5,9.5,39.5,10.0,22.3755699977708,3.8690597889244005,7.9940167546697944,0.40363162941867814,0.5689095482623394,0.0,0.0,64.75517631183577,0.033635969118223176,0.0,0.0,63.66730728190001,511.6302605904411,38816.02744242708,803.5996533120109,1.2117394930944072,1.8438756651312398,2376.544415250181,0.3381378644368468
9.5_40.0,9.5,40.0,10.0,24.637444345221123,6.733040730114694,8.103462471420519,0.32161020437891463,0.22610248712735828,0.03230035530390832,0.0,59.946039406433485,0.0,0.0,0.0,60.531575586238326,574.3615229149506,23659.125399400535,948.862667710784,0.8375256553724615,1.0586318331604243,2359.2050941560865,0.40219592186418307
9.5_40.5,9.5,40.5,10.0,18.271782537435367,9.349454263141073,10.664195501159469,0.0970452573411883,1.076758358577786,0.0,0.0,60.47606724411766,0.06469683822745886,0.0,0.0,45.70171731128608,423.9947937404411,42694.61803011958,927.7436794169115,2.492237714336161,4.75853082104534,2341.6861150425957,0.39618618116973187
9.5_41.0,9.5,41.0,20.0,1.5035367784847724,2.606881770547794,0.034957086833021636,0.0,0.1703919205194279,0.0,0.0,95.68423244361499,0.0,0.0,0.0,34.39352723839909,21.006694345833335,3459.617815995676,61.07746437352941,5.866081969085929,14.809102058410645,2323.988812247972,0.026281307402013596
9.5_42.0,9.5,42.0,30.0,3.799514453915773,0.7413497560635074,4.5030133331264866,0.07911453768411567,0.07911453768411567,0.0,0.0,90.63966430615777,0.15822907536823133,0.0,0.0,50.269030948350355,89.04781487132352,12038.85869830333,177.14249348235296,1.075678414461339,2.1984469890594482,2288.064640748684,0.07742023119783438
9.5_44.0,9.5,44.0,10.0,72.56116483947991,0.25840284243126665,2.8495246781047916,0.08727429335056017,1.3373613776418203,0.03230035530390833,0.0,22.87397161368775,0.0,0.0,0.0,93.76202745586869,1601.655045480634,222446.71474598002,1708.2128969901921,2.08827694809455,3.7116393108110546,2214.136618746396,0.7715029337066613
9.5_44.5,9.5,44.5,10.0,62.4409726092641,0.0,14.518711429526832,20.877962769676603,1.6778472482595743,0.06460079243638707,0.0,0.419905150836516,0.0,0.0,0.0,62.322699981153505,1360.806692586275,122609.28811608677,2183.484818529661,1.5291341183642215,2.8535321079293032,2195.2295390201753,0.9946498895528909
9.5_45.0,9.5,45.0,40.0,4.907323386152976,0.0,11.165806841361594,74.33857485535474,7.647937556714343,0.15974804296009074,0.0,1.7806093174562647,0.0,0.0,0.0,5.446101055967918,116.87735204313725,518470.41214768187,2146.0738763754907,5.389545101551977,10.937781912922306,2176.155290319547,0.9861768072904213
9.5_45.5,9.5,45.5,10.0,54.04140778881905,0.0,14.41685191870443,16.961486576352335,13.832405489793715,0.25840284243126665,0.0,0.4894453838992227,0.0,0.0,0.0,53.629386392638146,1157.0958349085743,1078804.6431579883,2157.5779861382343,7.649098989680723,20.469871878623962,2156.9153253881436,1.0
9.5_46.0,9.5,46.0,10.0,38.93553094251296,0.0,33.1257663427338,0.1615019810909677,0.6783083205820644,12.347998135443762,9.816280413039708,0.7589959770173165,0.0,0.0,4.175617887579412,40.17954390602163,854.4990037242646,92435.45948050621,2126.701601498773,0.9994143398055236,1.1093689209252355,2137.5111095854318,0.9949429464772441
9.5_46.5,9.5,46.5,30.0,34.00193042367986,0.0,46.608205060648764,0.6500613074187039,0.9393715229573477,10.145997790906229,2.8586483994203644,0.177588845089833,0.0,0.0,4.618196649878902,34.141196116299795,723.6701054294117,96910.13972575012,2119.638992624265,0.682070809195543,0.840690111502623,2117.944120774506,1.0
9.5_47.0,9.5,47.0,10.0,54.57127113438804,0.0,37.33048887450931,1.6284442512189647,3.328547632468288,1.7452220927499182,0.161138255359269,1.1800375610113687,0.0,0.0,0.05485019829484137,53.41057194273506,1109.0927362977936,425354.07230891485,2076.54158335343,1.4773525205129558,3.4079684176534975,2098.215849209687,0.9896701448211723
