grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
-82.0_7.0,-82.0,7.0,10.0,10.071232103815518,0.0,0.0,0.0,0.0,0.0,0.0,89.37288820214272,0.0,0.5558796940417655,0.0,94.9604480322604,297.03828836764694,128.33276143972762,312.80211343014696,0.30050294501702435,0.3200283795595169,3066.380316527574,0.10201021437039808
-82.0_7.5,-82.0,7.5,10.0,15.528546115872938,0.0,0.49946540014104335,0.0,0.0,0.0,0.0,83.06177851136056,0.0,0.910209972625454,0.0,91.40764023932667,465.2418298249998,2192.746235410609,508.9747734509801,0.3018585350194593,0.3191431157708326,3062.859267382648,0.16617634994569047
-82.0_8.0,-82.0,8.0,10.0,54.889450450621645,0.0,20.127174732255373,0.3876042636469,0.03230035530390833,0.0,0.0,20.39229098186746,0.03230035530390833,4.138878861000802,0.0,67.0142979502796,1627.299052624264,116838.89519971314,2428.2863544009933,0.3984452914827452,0.5230836492750143,3059.104961411343,0.7937898127172085
-82.0_8.5,-82.0,8.5,10.0,82.15297701608051,0.0,4.062498020811567,0.0,0.0,0.0,0.0,13.655323541892292,0.0969010659117251,0.03230035530390837,0.0,95.17413606515298,2487.2740842372555,44050.38247336081,2613.39286813652,0.3147724307008384,0.34269344441189825,3055.1176846140083,0.8554147950823383
-82.0_9.0,-82.0,9.0,10.0,5.522636937049157,0.0,0.0721913325104465,0.0,0.0,0.0,0.0,94.33298039792996,0.0,0.0721913325104465,0.0,98.18069779819666,158.83271365833332,11324.074919035622,161.77590628333334,0.29764836574690173,0.31713415682315826,3050.8977407382563,0.05302567310702023
-81.5_-6.5,-81.5,-6.5,60.0,0.0,0.03192625036166453,0.05088246151390284,0.0,0.0,7.87181610479791,0.0,92.04537518332653,0.0,0.0,0.0,0.0,0,388.4840758778082,154.0840338544115,0.35337651979484785,0.3737560510635376,3072.721589202626,0.050145784244122305
-81.5_-6.0,-81.5,-6.0,60.0,0.0,0.0,0.0,0.0,0.0,12.820574798772116,0.0,87.17942520122789,0.0,0.0,0.0,0.0,0,4534.883562586435,303.528558830147,0.5658630422667463,0.526780883471171,3075.541329657808,0.09869110062127447
-81.5_-5.5,-81.5,-5.5,60.0,0.0,0.10539309558120522,0.0,0.0,0.3864413504644191,19.22053195270677,0.0,80.2876336012476,0.0,0.0,0.0,0.0,0,99439.51837067952,550.9499256308827,2.08955566279638,2.7616623822517044,3078.1268471737335,0.17898870091619273
-81.5_-5.0,-81.5,-5.0,60.0,0.3123656064473283,1.533454292832261,3.8795681084258593,0.36516875376938174,0.3568983812972529,39.52474622680168,0.0,54.027798630426226,0.0,0.0,0.0,0.568045497001755,7.9191631875,105204.23588958051,1394.1072025566175,2.398668300043746,2.8295225289160566,3080.4779447866094,0.45256198146654475
-81.5_-4.5,-81.5,-4.5,60.0,0.03256808965803507,0.2685909511797951,11.653501069638242,0.0,0.16284044829017538,23.664867971518895,0.0,64.21763146971486,0.0,0.0,0.0,0.09137553628110931,0.9908195,32140.86781877359,1084.3378220531868,1.0360173263108305,1.5662740128428192,3082.5944433905297,0.3517614275786889
-81.5_7.5,-81.5,7.5,10.0,41.023524921452996,0.0,10.662549952859159,0.31027013090745476,0.0,0.0,0.0,41.070286611243546,0.06445530214370751,6.868913081393142,0.0,68.15195929148696,1233.1419190181384,20919.133601355163,1809.400539379905,0.3677545708156952,0.46196248185376687,3062.8592673827116,0.590755363345859
-81.5_8.0,-81.5,8.0,10.0,55.29770160805101,0.0,44.53268985958847,0.0,0.06460071060781665,0.0,0.0,0.1050078217527059,0.0,0.0,0.0,55.96152880201753,1705.7815826039207,71435.89356284736,3048.132563780894,0.4563715930598784,0.6528219689614533,3059.1049614114104,0.9964132000147345
-81.5_8.5,-81.5,8.5,10.0,58.16546648679799,0.0,1.6977320083854281,0.0,0.0,0.0,0.0,40.13680150481659,0.0,0.0,0.0,96.72453355917096,1756.595042188725,17565.326542360497,1816.080137635539,0.3285105244923183,0.3472297982084094,3055.117684614075,0.5944386845657461
-81.0_-6.5,-81.0,-6.5,60.0,0.0,0.044210344967368066,0.16151343791803519,0.0,0.0,59.88487575499626,0.0,39.90940046211834,0.0,0.0,0.0,0.0,0,9860.826436958587,1839.4872436389696,0.4258145244276064,0.39156540653858085,3072.7215892025547,0.5986508019805208
-81.0_-6.0,-81.0,-6.0,60.0,0.0,0.5692852012449813,0.484538472354707,0.7791885342362884,0.16151282411823567,76.32348675151462,0.0,21.48817282758927,0.16151282411823567,0.032302564823647135,0.0,0.04131116773402823,0.988821625,30655.844083671713,2393.593982543133,0.5048626784624408,0.5477374301620873,3075.5413296577326,0.7782675392658464
-81.0_-5.5,-81.0,-5.5,60.0,1.2850247285421625,7.505646550580089,1.92165987732419,12.339751084125098,2.642851094110024,71.39729850314266,0.0,2.9077681621757634,0.0,0.0,0.0,1.2468763913864036,37.09587076715687,619189.4755352357,2975.1041100321036,2.097389782432964,2.7321950495243073,3078.1268471736616,0.9665307044652323
-81.0_-5.0,-81.0,-5.0,20.0,5.719475860391589,42.19187036361421,17.746209817990206,11.227654140824527,1.0013833150918166,21.335355101544472,0.0,0.7780514005431924,0.0,0.0,0.0,5.583108839466025,169.53270230122547,321442.06938212865,3036.5287006914195,1.0993469962990579,1.6285678769599288,3080.4779447865376,0.9857329788159988
-81.0_-4.5,-81.0,-4.5,20.0,33.759980542455075,40.32196156374816,21.55341134086047,0.0,0.0,4.313975863016859,0.0,0.05067068991944628,0.0,0.0,0.0,33.61129661114312,1032.9561621965688,7720.173622534993,3073.2410419838247,0.33179183653117555,0.3553377136469577,3082.5944433904483,0.9969657372780002
-81.0_-4.0,-81.0,-4.0,30.0,3.1355242852038563,19.602126586640946,20.050655942507174,0.8632289552306894,0.11542662237122533,3.717978931790599,0.0,52.38582140422626,0.0,0.1292372720292534,0.0,6.6428307857570905,96.55639744779413,31225.35250816968,1453.5429331546563,0.5054648880949262,0.6553450209275045,3084.4761817510644,0.4712446611694945
-81.0_-2.5,-81.0,-2.5,30.0,6.186265692099151,20.2057232616764,24.6490416893629,0.8814177676999263,1.9704589503553256,1.340494799913858,0.0,44.7342952331489,0.0,0.03230260574352993,0.0,11.340646711787224,191.1587788031863,297288.38274011365,1685.6073878441164,2.332934190470289,3.233568655817132,3088.7114913523847,0.5457315753068531
-81.0_-2.0,-81.0,-2.0,10.0,44.61040523935598,4.606858286568452,6.489276801662005,0.0,0.32302605743529994,0.016087964429130623,0.0,43.954345650549136,0.0,0.0,0.0,79.57745555771952,1369.4247283524508,72208.76312133462,1720.8702122414215,0.6500340758005274,1.0330374855173834,3089.652934230278,0.5569784855690078
-81.0_-1.5,-81.0,-1.5,10.0,38.47359427294509,12.009347920605896,12.136118666518392,0.03222985065571953,0.7706094095996942,0.32229850655719533,0.0,36.25580137311801,0.0,0.0,0.0,59.55949427696008,1167.1849805553916,164612.4663007024,1959.6959220772028,1.4302252668225328,2.6375371774037677,3090.359079150058,0.6341321095334262
-81.0_-1.0,-81.0,-1.0,10.0,3.809330195370817,2.9261104796274844,2.539850244399007,0.4974046517425492,1.9062231969823349,0.11351866306176914,0.0,88.16972301446212,0.0,0.03783955435392305,0.0,30.49568381288618,97.77519686985293,261405.08180496632,320.6197882617647,12.179232470176489,47.401344299316406,3090.8298723176404,0.10373259011546626
-81.0_7.0,-81.0,7.0,10.0,35.283946238329975,0.0,11.181515308901615,0.21231045971041715,0.0,0.0,0.0,53.25762278157094,0.0,0.06460521148706011,0.0,74.92681163388873,1067.0729348487766,4611.228929077943,1424.1536661973068,0.324662666922446,0.3505763286186978,3066.3803165275654,0.46444130185718413
